Fold,Período Início,Período Fim,Saldo Inicial,Saldo Final,Retorno Estratégia (%),Retorno Buy & Hold (%),Retorno Líquido (%),Nº Trades
1,2019-05-16,2020-04-23,1000.0,1023.9882835051662,2.3988283505166237,-57.59205821466659,59.99088656518321,70
2,2020-04-23,2021-04-01,1023.9882835051662,1571.0408013425038,53.423708713223526,82.11351755041075,-28.689808837187222,56
3,2021-04-01,2022-03-10,1571.0408013425038,921.675145519655,-41.33346856860404,-62.597442494527854,21.263973925923814,68
4,2022-03-10,2023-02-16,921.675145519655,580.0494435900022,-37.065738789889885,-44.09368635437881,7.027947564488926,70
5,2023-02-16,2024-01-24,580.0494435900022,443.853810344036,-23.480004118792618,-38.259292837715314,14.779288718922697,24
6,2024-01-24,2024-12-31,443.853810344036,402.5402679837614,-9.307916570154488,14.277286135693215,-23.585202705847703,48
