Ordem,Timestamp,Valor,Saldo,Sinal,Saldo_norm,Valor_norm
Hold,2022-01-18 09:00:00,2.78,1179.674935280851,Hold,1179.6749352808347,444.65059739927705
Hold,2022-01-18 10:00:00,2.788,1183.069683296048,Hold,1183.0696832960316,445.9301674637354
Hold,2022-01-18 11:00:00,2.8,1188.1618053188429,Hold,1188.1618053188265,447.849522560423
Hold,2022-01-18 12:00:00,2.796,1186.4644313112447,Hold,1186.4644313112283,447.20973752819384
Hold,2022-01-18 13:00:00,2.789,1183.4940267979475,Hold,1183.4940267979312,446.0901137217928
Hold,2022-01-18 14:00:00,2.774,1177.1288742694537,Hold,1177.1288742694376,443.69091985093337
Hold,2022-01-18 15:00:00,2.777,1178.4019047751526,Hold,1178.4019047751365,444.17075862510524
Hold,2022-01-18 16:00:00,2.782,1180.5236222846504,Hold,1180.523622284634,444.97048991539174
Hold,2022-01-18 17:00:00,2.761,1171.612408744759,Hold,1171.6124087447429,441.61161849618856
Hold,2022-01-18 18:00:00,2.774,1177.1288742694537,Hold,1177.1288742694376,443.69091985093337
Hold,2022-01-18 19:00:00,2.795,1186.0400878093449,Hold,1186.0400878093285,447.04979127013655
Hold,2022-01-18 20:00:00,2.793,1185.191400805546,Hold,1185.1914008055296,446.729898754022
Hold,2022-01-18 21:00:00,2.824,1198.3460493644332,Hold,1198.3460493644168,451.688232753798
Hold,2022-01-18 22:00:00,2.85,1209.3789804138223,Hold,1209.3789804138055,455.8468354632877
Hold,2022-01-18 23:00:00,2.825,1198.7703928663327,Hold,1198.7703928663161,451.8481790118554
Hold,2022-01-19 00:00:00,2.832,1201.7407973796296,Hold,1201.740797379613,452.96780281825636
Hold,2022-01-19 01:00:00,2.85,1209.3789804138223,Hold,1209.3789804138055,455.8468354632877
Hold,2022-01-19 02:00:00,2.848,1208.530293410023,Hold,1208.5302934100062,455.52694294717304
Hold,2022-01-19 03:00:00,2.796,1186.4644313112447,Hold,1186.4644313112283,447.2097375281938
Hold,2022-01-19 04:00:00,2.813,1193.6782708435378,Hold,1193.6782708435214,449.9288239151678
Hold,2022-01-19 05:00:00,2.807,1191.1322098321402,Hold,1191.132209832124,448.969146366824
Hold,2022-01-19 06:00:00,2.781,1180.099278782751,Hold,1180.099278782735,444.8105436573344
