Ordem,Timestamp,Valor,Saldo,Sinal,Saldo_norm,Valor_norm
Hold,2023-01-03 14:00:00,0.3432,2629.7960275769647,Hold,2629.7960275769624,1121.2754835337084
Hold,2023-01-03 15:00:00,0.3434,2631.3285427445503,Hold,2631.328542744548,1121.9289074751614
Hold,2023-01-03 16:00:00,0.3418,2619.0684214038647,Hold,2619.068421403862,1116.701515943536
Hold,2023-01-03 17:00:00,0.3428,2626.730997241793,Hold,2626.73099724179,1119.9686356508018
Hold,2023-01-03 18:00:00,0.3435,2632.094800328343,Hold,2632.09480032834,1122.2556194458882
Hold,2023-01-03 19:00:00,0.3456,2648.1862095879924,Hold,2648.186209587989,1129.1165708311469
Hold,2023-01-03 20:00:00,0.3458,2649.718724755578,Hold,2649.718724755575,1129.7699947726
Hold,2023-01-03 21:00:00,0.3452,2645.1211792528206,Hold,2645.121179252817,1127.8097229482405
Hold,2023-01-03 22:00:00,0.3442,2637.458603414893,Hold,2637.4586034148892,1124.5426032409744
Hold,2023-01-03 23:00:00,0.3436,2632.861057912136,Hold,2632.8610579121323,1122.5823314166148
Hold,2023-01-04 00:00:00,0.3432,2629.7960275769647,Hold,2629.796027576961,1121.2754835337084
Hold,2023-01-04 01:00:00,0.346,2651.251239923163,Hold,2651.25123992316,1130.4234187140532
Hold,2023-01-04 02:00:00,0.3491,2675.0052250207414,Hold,2675.005225020738,1140.551489806578
Hold,2023-01-04 03:00:00,0.3486,2671.173937101777,Hold,2671.173937101774,1138.917929952945
Hold,2023-01-04 04:00:00,0.3474,2661.9788460962627,Hold,2661.9788460962595,1134.9973863042258
Hold,2023-01-04 05:00:00,0.3493,2676.5377401883266,Hold,2676.537740188324,1141.2049137480315
Hold,2023-01-04 06:00:00,0.3482,2668.1089067666057,Hold,2668.108906766603,1137.6110820700387
Hold,2023-01-04 07:00:00,0.3498,2680.369028107291,Hold,2680.3690281072877,1142.8384736016644
Hold,2023-01-04 08:00:00,0.3496,2678.836512939705,Hold,2678.8365129397016,1142.1850496602112
Hold,2023-01-04 09:00:00,0.3506,2686.4990887776335,Hold,2686.4990887776307,1145.4521693674774
Hold,2023-01-04 10:00:00,0.3492,2675.7714826045335,Hold,2675.771482604531,1140.8782017773046
Hold,2023-01-04 11:00:00,0.3491,2675.0052250207414,Hold,2675.0052250207386,1140.551489806578
Hold,2023-01-04 12:00:00,0.3479,2665.810134015227,Hold,2665.8101340152243,1136.6309461578587
Hold,2023-01-04 13:00:00,0.3492,2675.7714826045335,Hold,2675.771482604531,1140.8782017773046
Hold,2023-01-04 14:00:00,0.348,2666.5763915990196,Hold,2666.576391599017,1136.9576581285853
Hold,2023-01-04 15:00:00,0.3476,2663.511361263849,Hold,2663.511361263846,1135.650810245679
Hold,2023-01-04 16:00:00,0.3477,2664.2776188476414,Hold,2664.2776188476387,1135.9775222164058
Hold,2023-01-04 17:00:00,0.3469,2658.147558177299,Hold,2658.1475581772966,1133.3638264505928
Hold,2023-01-04 18:00:00,0.3503,2684.2003160262548,Hold,2684.2003160262525,1144.4720334552974
Hold,2023-01-04 19:00:00,0.3468,2657.381300593506,Hold,2657.3813005935035,1133.0371144798662
Hold,2023-01-04 20:00:00,0.3451,2644.354921669028,Hold,2644.3549216690258,1127.483010977514
Hold,2023-01-04 21:00:00,0.3456,2648.1862095879924,Hold,2648.18620958799,1129.1165708311469
Hold,2023-01-04 22:00:00,0.3468,2657.381300593506,Hold,2657.3813005935035,1133.037114479866
Hold,2023-01-04 23:00:00,0.3472,2660.446330928677,Hold,2660.4463309286743,1134.3439623627723
Hold,2023-01-05 00:00:00,0.3459,2650.48498233937,Hold,2650.484982339368,1130.0967067433262
Hold,2023-01-05 01:00:00,0.3453,2645.8874368366137,Hold,2645.887436836611,1128.1364349189666
Hold,2023-01-05 02:00:00,0.3455,2647.419952004199,Hold,2647.419952004196,1128.7898588604198
Hold,2023-01-05 03:00:00,0.3457,2648.952467171785,Hold,2648.9524671717822,1129.443282801873
Hold,2023-01-05 04:00:00,0.3474,2661.9788460962627,Hold,2661.97884609626,1134.9973863042253
Hold,2023-01-05 05:00:00,0.3478,2665.0438764314345,Hold,2665.043876431432,1136.304234187132
Hold,2023-01-05 06:00:00,0.3451,2644.354921669028,Hold,2644.3549216690258,1127.4830109775137
Hold,2023-01-05 07:00:00,0.345,2643.588664085235,Hold,2643.5886640852327,1127.1562990067866
Hold,2023-01-05 08:00:00,0.3444,2638.991118582478,Hold,2638.9911185824762,1125.196027182427
Hold,2023-01-05 09:00:00,0.3401,2606.0420424793874,Hold,2606.0420424793856,1111.1474124411832
Hold,2023-01-05 10:00:00,0.3423,2622.899709322829,Hold,2622.8997093228277,1118.3350757971684
Hold,2023-01-05 11:00:00,0.3418,2619.0684214038647,Hold,2619.068421403863,1116.7015159435355
Hold,2023-01-05 12:00:00,0.3423,2622.899709322829,Hold,2622.899709322827,1118.3350757971684
Hold,2023-01-05 13:00:00,0.3387,2595.3144363062875,Hold,2595.3144363062856,1106.5734448510107
Hold,2023-01-05 14:00:00,0.3414,2616.0033910686934,Hold,2616.0033910686916,1115.394668060629
Hold,2023-01-05 15:00:00,0.3397,2602.977012144216,Hold,2602.9770121442148,1109.840564558277
Hold,2023-01-05 16:00:00,0.3398,2603.7432697280083,Hold,2603.743269728007,1110.1672765290036
Hold,2023-01-05 17:00:00,0.338,2589.950633219738,Hold,2589.9506332197366,1104.286461055925
Hold,2023-01-05 18:00:00,0.3398,2603.7432697280083,Hold,2603.7432697280074,1110.1672765290036
Hold,2023-01-05 19:00:00,0.3412,2614.4708759011082,Hold,2614.470875901107,1114.7412441191761
Hold,2023-01-05 20:00:00,0.3416,2617.5359062362795,Hold,2617.535906236278,1116.0480920020825
Hold,2023-01-05 21:00:00,0.3414,2616.0033910686934,Hold,2616.003391068692,1115.3946680606293
Hold,2023-01-05 22:00:00,0.3393,2599.9119818090444,Hold,2599.911981809043,1108.5337166753707
Hold,2023-01-05 23:00:00,0.338,2589.950633219738,Hold,2589.9506332197366,1104.286461055925
Hold,2023-01-06 00:00:00,0.3404,2608.340815230765,Hold,2608.340815230764,1112.1275483533632
Hold,2023-01-06 01:00:00,0.3372,2583.8205725493954,Hold,2583.820572549394,1101.672765290112
Hold,2023-01-06 02:00:00,0.3386,2594.548178722495,Hold,2594.5481787224935,1106.2467328802845
Hold,2023-01-06 03:00:00,0.3394,2600.678239392837,Hold,2600.678239392835,1108.8604286460973
Hold,2023-01-06 04:00:00,0.3364,2577.690511879053,Hold,2577.690511879051,1099.059069524299
Hold,2023-01-06 05:00:00,0.3364,2577.690511879053,Hold,2577.690511879051,1099.059069524299
Hold,2023-01-06 06:00:00,0.3336,2556.2352995328533,Hold,2556.235299532852,1089.911134343954
Hold,2023-01-06 07:00:00,0.3351,2567.729163289746,Hold,2567.7291632897445,1094.8118139048534
Hold,2023-01-06 08:00:00,0.3361,2575.391739127674,Hold,2575.3917391276727,1098.0789336121193
Hold,2023-01-06 09:00:00,0.3359,2573.8592239600885,Hold,2573.859223960087,1097.425509670666
Hold,2023-01-06 10:00:00,0.3355,2570.7941936249176,Hold,2570.7941936249163,1096.1186617877597
Hold,2023-01-06 11:00:00,0.3346,2563.897875370782,Hold,2563.897875370781,1093.17825405122
Hold,2023-01-06 12:00:00,0.3347,2564.6641329545746,Hold,2564.6641329545737,1093.5049660219468
Hold,2023-01-06 13:00:00,0.3367,2579.989284630431,Hold,2579.98928463043,1100.0392054364786
Hold,2023-01-06 14:00:00,0.3362,2576.1579967114667,Hold,2576.1579967114662,1098.4056455828456
Hold,2023-01-06 15:00:00,0.3379,2589.184375635945,Hold,2589.184375635944,1103.9597490851977
Hold,2023-01-06 16:00:00,0.3371,2583.0543149656023,Hold,2583.054314965602,1101.346053319385
Hold,2023-01-06 17:00:00,0.3373,2584.5868301331875,Hold,2584.586830133187,1101.9994772608384
Hold,2023-01-06 18:00:00,0.3402,2606.8083000631796,Hold,2606.808300063179,1111.47412441191
Hold,2023-01-06 19:00:00,0.342,2620.600936571451,Hold,2620.600936571451,1117.3549398849889
Hold,2023-01-06 20:00:00,0.3407,2610.639587982144,Hold,2610.639587982144,1113.107684265543
Hold,2023-01-06 21:00:00,0.3419,2619.8346789876578,Hold,2619.8346789876578,1117.0282279142623
Hold,2023-01-06 22:00:00,0.346,2651.251239923163,Hold,2651.2512399231628,1130.423418714053
Hold,2023-01-06 23:00:00,0.3443,2638.2248609986855,Hold,2638.2248609986855,1124.869315211701
Hold,2023-01-07 00:00:00,0.3445,2639.757376166271,Hold,2639.757376166271,1125.522739153154
Hold,2023-01-07 01:00:00,0.3445,2639.757376166271,Hold,2639.757376166271,1125.522739153154
Hold,2023-01-07 02:00:00,0.3434,2631.3285427445503,Hold,2631.3285427445503,1121.9289074751612
